AniListID,MalID,title,description,genres,tags,score,episodes,status,type,siteUrl,studios
99940,36124.0,Junji Ito Collection,Anime adaptation of stories from both the 11-volume Ito Junji Kessaku-shuu series and the <i>Fragments of Horror</i> book.,"['Drama', 'Horror', 'Mystery', 'Psychological', 'Supernatural']","['Anthology', 'Episodic', 'Gore', 'Body Horror', 'Tragedy', 'Ghost', 'Demons', 'School', 'Super Power', 'Cosmic Horror', 'Crime', 'Urban', 'Ensemble Cast', 'Heterosexual', 'Curses', 'Monster Girl', 'Suicide', 'Alternate Universe', 'Circus', 'Filmmaking', 'Family Life', 'Nudity', 'Unrequited Love', 'Urban Fantasy', 'Kaiju', 'Josei', 'Male Protagonist']",62.0,12.0,FINISHED,ANIME,https://anilist.co/anime/99940,['Studio DEEN']
98702,34480.0,Food Wars! The Second Plate OVA,"OVAs bundled with the 24th and 25th manga volumes of the Shokugeki no Souma manga.
","['Action', 'Comedy', 'Ecchi']","['Food', 'Shounen', 'Male Protagonist', 'School', 'Tanned Skin', 'Table Tennis', 'Educational']",73.0,2.0,FINISHED,ANIME,https://anilist.co/anime/98702,['J.C.STAFF']
4155,4155.0,One Piece Film: Strong World,"The story begins somewhere between the Thriller Bark arc and the Sabaody Archipelago arc. The main villain's name is ""Golden Lion"" Shiki. 20 years ago he lost a battle against Monkey D. Garp and Sengoku and was imprisoned in Impel Down, but managed to escape. After that he starts to collect his crew and steals Nami to make her his navigator. Luffy tries to get to Shiki's hideout to free his friend. ","['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy']","['Shounen', 'Pirates', 'Super Power', 'Primarily Adult Cast', 'Primarily Male Cast', 'Ships', 'Skeleton', 'Kuudere']",78.0,1.0,FINISHED,ANIME,https://anilist.co/anime/4155,['Toei Animation']
178533,59145.0,Ranma1/2 (2024),"A new anime adaptation of Rumiko Takahashi's <i>Ranma 1/2</i>.
<br><br>
Ranma Saotome and Akane Tendou of Tendou Dojo are betrothed to each other by their parents. But Ranma faces a unique problem…<br><br>

Ever since he fell into the cursed springs of Jusenkyo while training in China, his body has acquired the peculiar trait of transforming into a girl when doused with cold water and reverting to a boy with hot water.<br><br>

Get ready for the slapstick, action-packed rom com featuring Ranma, Akane, and a vibrant cast of unique characters!<br><br>
(Source: Ranma 1/2 PR Official Site, edited)","['Action', 'Comedy', 'Romance']","['Gender Bending', 'Arranged Marriage', 'Shapeshifting', 'Martial Arts', 'Tsundere', 'Episodic', 'Ensemble Cast', 'Tomboy', 'Cohabitation', 'Love Triangle', 'Slapstick', 'Heterosexual', 'Male Protagonist', 'School', 'Female Harem', 'Mixed Gender Harem', 'Animals', 'Shounen', 'Male Harem', 'Crossdressing', 'Nudity', 'Bisexual', 'Ice Skating', 'Shogi', 'Wrestling']",79.0,12.0,FINISHED,ANIME,https://anilist.co/anime/178533,['MAPPA']
140501,50184.0,The Demon Sword Master of Excalibur Academy,"One thousand years ago, Leonis Death Magnus, undead sorcerer and the greatest of the Dark Lords, entered magical stasis during a climactic battle. When he awakens, he finds a beautiful silver-haired young woman named Riselia standing before him. More shockingly, Leonis has been transformed into a ten-year-old boy! Now he'll have to adapt to this strange era and deal with the twisted monsters called Voids—all while keeping his true powers a secret from his lovely new guardian.<br>
<br>
(Source: Yen Press)<br>
<br>
<i>Note: Each episode streamed 1 week early on ABEMA. The original TV broadcast started on October 3rd, 2023.</i>","['Fantasy', 'Romance']","['Demons', 'Magic', 'Male Protagonist', 'Reincarnation', 'Vampire', 'Female Harem', 'Female Protagonist', 'Revenge', 'CGI', 'School', 'Maids', 'Skeleton', 'Nudity', 'Assassins']",61.0,12.0,FINISHED,ANIME,https://anilist.co/anime/140501,['Passione']
175872,58359.0,The Brilliant Healer's New Life in the Shadows,"Banished as “useless,” Zenos, a self-taught healer from the slums, turns despair into defiance and opens a secret clinic in the city’s shadows. With unlicensed, unmatched magic, he cures, comforts, and rights wrongs, quietly becoming a legend. But as his power grows, even the royal palace takes notice. Can he buck the odds and heal a world that cast him aside?
<br><br>
(Source: Crunchyroll)","['Action', 'Comedy', 'Fantasy']","['Medicine', 'Magic', 'Female Harem', 'Male Protagonist', 'Elf', 'Monster Girl', 'Nekomimi', 'Ghost', 'Kemonomimi', 'Class Struggle', 'Werewolf', 'Revenge', 'Slavery', 'Guns', 'Dystopian']",68.0,12.0,FINISHED,ANIME,https://anilist.co/anime/175872,['Makaria']
5205,5205.0,the Garden of sinners Chapter 7: ……not nothing heart. (Murder Speculation Part B),"In February 1999, a string of murders has Shiki Ryougi and Mikiya Kokutou on edge. These crimes share a disturbing resemblance to a similar set of homicides from 1995, when Shiki and Mikiya first met, and awaken a dark, murderous desire that has laid dormant within Shiki's soul ever since then.<br><br>

With Shiki under suspicion due to her involvement in the past killings and supposed resemblance to the killer, she and Mikiya set out to find the true perpetrator. In the midst of their separate investigations, Mikiya grows increasingly concerned with Shiki's well-being and hurries to find the one responsible in order to protect Shiki from her own impulses. With the lead he receives from his cousin, police investigator Daisuke Akimi, Mikiya is led into the underbelly of Mifune City, as the salvation of Shiki's soul lies in his determination to prove her innocence once and for all.","['Action', 'Mystery', 'Romance', 'Supernatural', 'Thriller']","['Anti-Hero', 'Drugs', 'Female Protagonist', 'Crime', 'Philosophy', 'Urban Fantasy', 'Primarily Adult Cast', 'Super Power', 'Dissociative Identities', 'Gore', 'Kuudere', 'Body Horror', 'Rape', 'Urban', 'Police', 'Tragedy', 'Revenge']",81.0,1.0,FINISHED,ANIME,https://anilist.co/anime/5205,['ufotable']
178869,59205.0,Clevatess,"The story centers on the titular Clevatess, the lord of Dark Beasts, who wields both uncanny intellect and destructive power. Frustrated by the 13 heroes tasked to destroy him, he has decided to be rid of humanity once and for all. However, he has been charged with one nuisance: he revived a hero he personally slayed and adopts an orphaned humanoid baby—the last hope to save a dying world. The world stands upon the brink of Armageddon, with the obligation of raising one child holding it all back. Now bound together, what fate awaits this unlikely trio?<br>
<br>
(Source: Anime News Network, Crunchyroll, edited)
<br><br>
<i>Note: The first episode aired with a runtime of ~46 minutes as opposed to the standard 24 minute long episode.</i>","['Action', 'Drama', 'Fantasy']","['Medieval', 'Magic', 'Swordplay', 'Parenthood', 'Adoption', 'Tragedy', 'Primarily Adult Cast', 'Revenge', 'Orphan', 'Dystopian', 'Anti-Hero', 'Monster Boy', 'Demons', 'Found Family', 'Cosmic Horror', 'Slavery', 'Gore', 'Shapeshifting', 'Sadism', 'Super Power', 'War', 'Lost Civilization', 'Body Horror', 'Rape', 'Large Breasts', 'Lactation', 'Witch']",78.0,12.0,FINISHED,ANIME,https://anilist.co/anime/178869,['Lay-duce']
6922,6922.0,Fate/stay night: Unlimited Blade Works (Movie),"This is the adaptation of the 2nd route of the popular visual novel: Fate/Stay Night. In this route, Tohsaka Rin will be the major female character. Revelations about Shirou and his destiny will be made.<br><br>
(Source: AnimeNfo)","['Action', 'Drama', 'Fantasy', 'Supernatural']","['Magic', 'Urban Fantasy', 'Male Protagonist', 'Witch', 'Super Power', 'Swordplay', 'Desert', 'School', 'Spearplay', 'Battle Royale', 'Female Protagonist', 'Archery', 'Philosophy', 'Time Manipulation', 'Mythology', 'Kuudere', 'Tsundere', 'Urban', 'Tanned Skin', 'Samurai']",69.0,1.0,FINISHED,ANIME,https://anilist.co/anime/6922,['Studio DEEN']
21066,30187.0,Beautiful Bones -Sakurako's Investigation-,"Most young women have lots of obsessions, but Sakurako Kujou only has two: work and bones… and since the bones are part of her work, it really comes down to just bones. However, in between collecting de-fleshed animal and human remains for her studies, Sakurako also assists the local police as a forensic consultant, where she's developed a formidable reputation as both a corpse magnet and detective.<br>
<br>
Assisting her in these tasks is young Shoutarou Tatewaki, who is no slouch at sleuthing himself, though his primary task is to keep Sakurako focused (and keep her from occasionally ""borrowing"" a particularly interesting specimen). If there's a bone to pick, a stray skull to be found, or a random skeleton hidden in a closet, you can trust this team to unearth the evidence.<br>
<br>
(Source: Sentai Filmworks)",['Mystery'],"['Detective', 'Crime', 'Female Protagonist', 'Episodic', 'Male Protagonist', 'Tragedy', 'Age Gap', 'Suicide', 'Police']",71.0,12.0,FINISHED,ANIME,https://anilist.co/anime/21066,['TROYCA']
8246,8246.0,Naruto Shippuden the Movie: The Lost Tower,"Assigned on a mission to capture Mukade, a missing-nin, Naruto Uzumaki sets out for the once glorious historic ruins of ""Ouran"", where he pursues and corners the rogue ninja. Mukade's goal is revealed to be a dormant leyline within the ruins; he unleashes the power of the leyline, causing a light to envelop Naruto, sending him into the past, 20 years before the series began. When Naruto awakens, he comes into contact with the Fourth Hokage, Minato Namikaze.<br><br>
(Source: Wikipedia) ","['Action', 'Comedy']","['Shounen', 'Super Power', 'Ninja', 'Time Manipulation', 'Robots', 'Male Protagonist']",70.0,1.0,FINISHED,ANIME,https://anilist.co/anime/8246,['Studio Pierrot']
13469,13469.0,Hyouka: What Should Be Had,"<i>Was bundled with the third volume of the manga.</i><br>
<br>
It's another regular day, with Houtarou Oreki sitting at home as usual; that is until his sister Tomoe ropes him into working as a lifeguard at the local swimming pool. Upon reaching the pool, Oreki coincidentally meets the other members of the Classics Club. Eru Chitanda notices that a white object that was on a woman's ear a while ago suddenly disappeared, which leaves her curious about the mystery behind it.<br>
<br>
Hyouka: Motsubeki Mono wa features Oreki and the rest of the Classics Club as they have fun at the pool and solve the mystery that has piqued Chitanda's curiosity.<br>
<br>
(Source: MAL Rewrite)","['Mystery', 'Slice of Life']","['Detective', 'Work', 'Male Protagonist', 'Primarily Teen Cast', 'Tsundere', 'Female Protagonist', 'School Club', 'Swimming', 'Nudity']",72.0,1.0,FINISHED,ANIME,https://anilist.co/anime/13469,['Kyoto Animation']
130050,48171.0,Summer Ghost,"Tomoya, Aoi, and Ryou are high school students who met online. An urban legend speaks of a ""summer ghost,"" a spirit girl who appears when fireworks are set off.<br>
<br>
Tomoya cannot live the life he envisioned for himself. Aoi cannot find her place in the world. Ryou has his once shining future suddenly pulled away. Each has their own reason for needing to meet the summer ghost. On a summer night when life and death cross paths, where will each of their emotions take them?","['Drama', 'Supernatural']","['Ghost', 'Coming of Age', 'Tragedy', 'Female Protagonist', 'Male Protagonist', 'Urban Fantasy', 'Primarily Teen Cast', 'Afterlife', 'Found Family', 'Bullying', 'Suicide', 'Denpa', 'Heterosexual']",78.0,1.0,FINISHED,ANIME,https://anilist.co/anime/130050,['FLAT STUDIO']
21184,30736.0,Rage of Bahamut: Virgin Soul,"10 years after the event, humans at the royal capital gather wealth, the demons are enslaved to assist with the capital's revival, and the gods lose their power due to a decrease in religious piety. The world is thrown off balance as humans, gods, and demons hold their own ideas of justice.
<br><br>
(Source: Anime News Network)","['Action', 'Fantasy', 'Romance', 'Supernatural']","['Demons', 'Magic', 'Gods', 'Dragons', 'Slavery', 'Anti-Hero', 'War', 'Medieval', 'Swordplay', 'Fugitive', 'Henshin', 'Female Protagonist', 'Zombie', 'Nudity']",71.0,24.0,FINISHED,ANIME,https://anilist.co/anime/21184,['MAPPA']
210,210.0,Ranma ½," After taking a surprise dip in a cursed spring while on a training journey in China, martial artist Ranma Saotome and his father, Genma, aren't quite themselves anymore. Now Ranma turns into a girl whenever he's splashed with cold water, and Genma turns into a panda!<br>
<br>
Their new forms cause nothing but confusion at the Tendou dojo, where Soun Tendo is waiting to introduce one of his three daughters to Ranma - as his fiancee! Turns out Genma and Soun arranged the match long ago, but the girl, Akane, and the boy, Ranma, aren't exactly crazy about the idea, or each other! Or are they? Watch the gender switching, jealous rages, and martial arts battles unfold all over again!<br>
<br>
(Source: Viz Media)<br>
<br>
<i>Note: Episodes 7-9 of Ranma 1/2: Nettou-hen were originally meant to be seen between episodes 13 and 14 of this series.</i>","['Action', 'Comedy', 'Ecchi', 'Romance', 'Slice of Life']","['Gender Bending', 'Family Life', 'Martial Arts', 'Slapstick', 'Heterosexual', 'Mixed Gender Harem', 'Arranged Marriage', 'Tsundere', 'Episodic', 'Nudity', 'Female Harem', 'Shounen', 'Male Protagonist', 'Female Protagonist', 'Cohabitation', 'Animals', 'Male Harem', 'Cultivation', 'Ojou-sama', 'Shogi']",75.0,18.0,FINISHED,ANIME,https://anilist.co/anime/210,['Studio DEEN']
122349,42603.0,My Hero Academia: Make It! Do-or-Die Survival Training,"In this brand-new adventure, some Class 1-A students are sent to hone their survival skills at a training course. Having yet to receive their provisional licenses, they're eager to cut loose and have a little fun. They quickly discover that the danger they face is no simulation! It's going to take their combined training, teamwork, and quick thinking if they're going to pass this assignment!<br>
<br>
(Source: Funimation)","['Action', 'Adventure', 'Comedy']","['Super Power', 'Superhero', 'Cultivation', 'School', 'Ensemble Cast', 'Shounen', 'Educational', 'Primarily Teen Cast', 'Conspiracy', 'Male Protagonist']",70.0,2.0,FINISHED,ANIME,https://anilist.co/anime/122349,['bones']
158709,53835.0,Unnamed Memory,"<i>""My wish as champion is for you to descend the tower and be my wife.""</i><br>
<br>
Seeking to end a curse thwarting his lineage, Prince Oscar sets out on a quest that leads him to a powerful and beautiful witch, Tinasha, and he demands a unique bargain: marriage. Though unenthused by the proposal, she agrees to stay in his castle for a year while researching the spell cast upon him. But beneath her beauty lies a lifetime of dark secrets that soon come to light.<br>
<br>
(Source: Yen Press, Crunchyroll)","['Adventure', 'Fantasy', 'Romance']","['Witch', 'Royal Affairs', 'Magic', 'Primarily Adult Cast', 'Heterosexual', 'Swordplay', 'Marriage', 'Archery', 'Shapeshifting', 'Gore', 'Demons', 'Time Manipulation', 'Curses', 'Conspiracy']",66.0,12.0,FINISHED,ANIME,https://anilist.co/anime/158709,['ENGI']
101349,37525.0,BABYLON,"The suspense story centers around Zen Seizaki, a prosecutor with the Tokyo District Public Prosecutors' Office. While investigating illegal acts by a certain pharmaceutical company, Seizaki stumbles across a conspiracy over an election for an autonomous ""new zone"" established in western Tokyo.<br><br>

(Source: Anime News Network)","['Drama', 'Mystery', 'Psychological', 'Thriller']","['Suicide', 'Urban Fantasy', 'Police', 'Philosophy', 'Urban', 'Male Protagonist', 'Conspiracy', 'Politics', 'Crime', 'Primarily Adult Cast', 'Tragedy', 'Denpa', 'Educational', 'Espionage', 'Dissociative Identities', 'Memory Manipulation', 'Foreign', 'Primarily Male Cast', 'Revenge', 'Gore', 'Anti-Hero']",64.0,12.0,FINISHED,ANIME,https://anilist.co/anime/101349,['REVOROOT']
10271,10271.0,Kaiji - Against All Rules,"Several months after the events of the first season, Kaiji, with his appendages reattached and his debt now run up to 9.5 million yen, is still desperately seeking the elusive big score that will cancel all of his markers. Unbeknownst to him, Hyodo’s company, the Teiai Corporation, is actively searching for Kaiji, and have sent Kaiji’s old “friend” Endoh, who entered him in the high stakes games in the past, to find him. <br><br>
The two meet when Kaiji chances to walk in front of Endoh’s car at a stop light, and thinking that he has found the answer to his prayers, Kaiji gets in the car with him. While Kaiji and Endoh are “happy” to see one another, and both want to see Kaiji’s debt repaid, their means to that goal couldn’t be more different.<br><br>
Instead of leading Kaiji to the big score, Endoh delivers him drugged and docile to the Teiai Corporation’s secret underground labor camp where Kaiji will have an opportunity to repay his debt… with 15 years of hard labor. <br><br>
(Source: Sea Slugs)","['Psychological', 'Thriller']","['Gambling', 'Seinen', 'Primarily Adult Cast', 'Primarily Male Cast', 'Male Protagonist', 'Class Struggle', 'Philosophy', 'Survival', 'Slavery', 'Card Battle', 'Crime', 'Torture', 'Bullying', 'Food', 'Tragedy']",82.0,26.0,FINISHED,ANIME,https://anilist.co/anime/10271,['MADHOUSE']
106918,38959.0,Lord El-Melloi II's Case Files {Rail Zeppelin} Grace note,"Ten years after facing defeat in the Fourth Holy Grail War, Waver Velvet, now Lord El Melloi II, teaches classes at the Clock Tower—the center of education for mages. However, his new status as ""Lord"" comes with a caveat: obey the orders of Reines, the younger sister of the deceased Kayneth El Melloi, until she is old enough to rule the House of El Melloi.<br>
<br>
Waver, along with his mysterious apprentice Gray, takes on a series of cases assigned by Reines and the Mages Association. With each case proving to be more complex than the last, could there be more to the Clock Tower than meets the eye, and what secrets does Reines hide?
","['Drama', 'Fantasy', 'Mystery', 'Supernatural']","['Magic', 'Urban Fantasy', 'Detective', 'Trains', 'Teacher', 'Necromancy', 'Ghost', 'Astronomy', 'Snowscape', 'Male Protagonist', 'Foreign', 'Religion', 'Fairy', 'Ojou-sama', 'Werewolf', 'Vampire', 'Spearplay']",73.0,13.0,FINISHED,ANIME,https://anilist.co/anime/106918,['TROYCA']
